date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
9/8/1998,1998Q3,1356961,Villa,regular_sale,1953,428000,0,3,88,4863.636,Gl Ullerupvej 62,6780,Skærbæk,South jutland,Jutland,3.75,1.85,6.27
9/8/1998,1998Q3,1356952,Villa,regular_sale,1933,1650000,0,7,234,7051.282,Sct.Jørgensgade 1,4200,Slagelse,Other islands,Zealand,3.75,1.85,6.27
9/8/1998,1998Q3,1356973,Villa,regular_sale,1890,1006000,0,6,166,6060.2407,Vimmelskaftet 19,4300,Holbæk,Other islands,Zealand,3.75,1.85,6.27
9/8/1998,1998Q3,1356958,Summerhouse,regular_sale,1970,473000,0,3,66,7166.6665,Skadevej 13,8400,Ebeltoft,East & mid jutland,Jutland,3.75,1.85,6.27
9/8/1998,1998Q3,1356939,Villa,regular_sale,1982,1177000,0,4,116,10146.552,Siøvænget 23,8381,Tilst,East & mid jutland,Jutland,3.75,1.85,6.27
9/7/1998,1998Q3,1357046,Villa,family_sale,1950,660000,0,3,230,2869.5652,Bjørnkærvej 8,6760,Ribe,South jutland,Jutland,3.75,1.85,6.27
9/7/1998,1998Q3,1357006,Villa,regular_sale,1948,610000,0,4,134,4552.239,Holstebrovej 5,7500,Holstebro,South jutland,Jutland,3.75,1.85,6.27
9/7/1998,1998Q3,1357004,Summerhouse,regular_sale,1954,397000,0,2,55,7218.1816,Egemosevej 18,3210,Vejby,North Zealand,Zealand,3.75,1.85,6.27
9/7/1998,1998Q3,1357054,Villa,regular_sale,1870,567000,0,6,232,2443.9656,Brølbæk 23,7150,Barrit,South jutland,Jutland,3.75,1.85,6.27
9/6/1998,1998Q3,1357169,Villa,regular_sale,1953,1325850,0,4,116,11429.741,Bakkedraget 13,3400,Hillerød,North Zealand,Zealand,3.75,1.85,6.27
9/6/1998,1998Q3,1357097,Villa,regular_sale,1938,330000,0,5,126,2619.0476,Omøvej 6,4060,Kirke Såby,Other islands,Zealand,3.75,1.85,6.27
9/6/1998,1998Q3,1357104,Villa,regular_sale,1900,512000,0,6,196,2612.2449,Kirkebyvej 48,6900,Skjern,South jutland,Jutland,3.75,1.85,6.27
9/6/1998,1998Q3,1357161,Villa,regular_sale,1972,1520000,0,7,196,7755.102,Kløvervænget 10,3650,Alstykke,North Zealand,Zealand,3.75,1.85,6.27
9/6/1998,1998Q3,1357166,Villa,regular_sale,1985,730000,0,6,142,5140.845,Elmevang 29,4970,Rødby,Other islands,Zealand,3.75,1.85,6.27
9/6/1998,1998Q3,1357187,Villa,regular_sale,1984,1860000,0,6,168,11071.429,H.P. Christensensvej 12,3300,Frederiksværk,North Zealand,Zealand,3.75,1.85,6.27
9/6/1998,1998Q3,1357172,Villa,family_sale,1929,280500,0,5,94,2984.0425,Mathildevej 10,9340,Asaa,North jutland,Jutland,3.75,1.85,6.27
9/5/1998,1998Q3,1357217,Villa,regular_sale,1974,945000,0,3,114,8289.474,Fuglekongevej 4,8400,Ebeltoft,East & mid jutland,Jutland,3.75,1.85,6.27
9/5/1998,1998Q3,1357207,Villa,regular_sale,1971,995000,0,5,166,5993.976,Enebærvej 4,6430,Nordborg,South jutland,Jutland,3.75,1.85,6.27
9/4/1998,1998Q3,1357235,Villa,regular_sale,1969,1641000,0,6,172,9540.697,Kærmindevej 20,7400,Herning,South jutland,Jutland,3.75,1.85,6.27
9/4/1998,1998Q3,1357232,Villa,regular_sale,1890,478000,0,6,193,2476.6838,Skæggesholtvej 66,9830,Tårs,North jutland,Jutland,3.75,1.85,6.27
9/3/1998,1998Q3,1357296,Summerhouse,regular_sale,2002,1600000,0,4,90,17777.777,Teglhøjvej 20A,3100,Hornbæk,North Zealand,Zealand,3.75,1.85,6.27
9/3/1998,1998Q3,1357293,Townhouse,regular_sale,1915,447760,0,5,95,4713.263,Hasle Søndergade 18,3790,Hasle,Bornholm,Bornholm,3.75,1.85,6.27
9/3/1998,1998Q3,1357281,Summerhouse,regular_sale,1930,885280,0,4,109,8121.835,Markvænget 9,3210,Vejby,North Zealand,Zealand,3.75,1.85,6.27
9/3/1998,1998Q3,1357285,Villa,regular_sale,1958,674000,0,4,100,6740,O.C. Olsensvej 2,3310,Alsted,North Zealand,Zealand,3.75,1.85,6.27
9/3/1998,1998Q3,1357289,Townhouse,regular_sale,1925,438000,0,4,107,4093.458,Nørregade 17,6330,Padborg,South jutland,Jutland,3.75,1.85,6.27
9/3/1998,1998Q3,1357261,Villa,regular_sale,1937,537877,0,6,254,2117.626,Hjertingvej 119A,6800,Varde,South jutland,Jutland,3.75,1.85,6.27
9/2/1998,1998Q3,1357347,Villa,regular_sale,1850,600000,0,9,194,3092.7834,Skovvej 30,8723,Løsning,East & mid jutland,Jutland,3.75,1.85,6.27
9/2/1998,1998Q3,1357356,Townhouse,regular_sale,1970,1289000,0,4,107,12046.729,Ellegårdspark 7,3520,Farum,North Zealand,Zealand,3.75,1.85,6.27
9/2/1998,1998Q3,1357329,Villa,regular_sale,1938,651000,0,3,69,9434.782,Carl Roses Vej 6,7000,Fredericia,South jutland,Jutland,3.75,1.85,6.27
9/2/1998,1998Q3,1357357,Villa,regular_sale,1979,1313000,0,6,179,7335.1953,Ydertoften 8,7400,Herning,South jutland,Jutland,3.75,1.85,6.27
9/1/1998,1998Q3,1357380,Villa,regular_sale,1960,628500,0,5,155,4054.8386,Kongensgade 16,6200,Aabenraa,South jutland,Jutland,3.75,1.85,6.27
9/1/1998,1998Q3,1357426,Summerhouse,family_sale,1920,870000,0,7,144,6041.6665,Vesterledsvej 15,3300,Frederiksværk,North Zealand,Zealand,3.75,1.85,6.27
9/1/1998,1998Q3,1357423,Villa,regular_sale,1969,1672823,0,5,384,4356.31,Paradis Alle 18,3200,Helsinge,North Zealand,Zealand,3.75,1.85,6.27
9/1/1998,1998Q3,1357449,Villa,regular_sale,1894,445000,0,3,112,3973.2144,Næstvedvej 8,4760,Vordingborg,Other islands,Zealand,3.75,1.85,6.27
9/1/1998,1998Q3,1357436,Villa,family_sale,1960,1385708,0,2,44,31493.363,Ranjevej 8,4470,Svebølle,Other islands,Zealand,3.75,1.85,6.27
8/31/1998,1998Q3,1357523,Villa,regular_sale,1999,390000,0,6,174,2241.3794,Egeskellet 31,8340,Malling,East & mid jutland,Jutland,3.75,1.85,6.27
8/31/1998,1998Q3,1357472,Summerhouse,regular_sale,2021,625000,0,4,126,4960.3174,Søbakken 14,3100,Hornbæk,North Zealand,Zealand,3.75,1.85,6.27
8/31/1998,1998Q3,1357559,Villa,regular_sale,1974,410000,0,3,100,4100,Møllegyden 11,5970,Ãrøskøbing,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/31/1998,1998Q3,1357519,Townhouse,regular_sale,1952,1516720,0,4,94,16135.319,Peder Hesselsvej 9,2880,Bagsværd,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/31/1998,1998Q3,1357510,Villa,regular_sale,1928,462000,0,6,144,3208.3333,Præstegårdsstræde 1,4892,Kettinge,Other islands,Zealand,3.75,1.85,6.27
8/31/1998,1998Q3,1357513,Villa,regular_sale,1974,1380000,0,5,190,7263.1577,Frijsenborgvej 20,7400,Herning,South jutland,Jutland,3.75,1.85,6.27
8/31/1998,1998Q3,1357474,Villa,regular_sale,1966,525000,0,4,105,5000,Plougsvej 6,4900,Nakskov,Other islands,Zealand,3.75,1.85,6.27
8/30/1998,1998Q3,1357724,Apartment,regular_sale,1897,650000,0,3,90,7222.222,Brogade 45A,8850,Bjerringbro,East & mid jutland,Jutland,3.75,1.85,6.27
8/30/1998,1998Q3,1357620,Apartment,regular_sale,1835,1105000,0,2,42,26309.523,I L Tvedes Vej 11C,3000,Helsingør,North Zealand,Zealand,3.75,1.85,6.27
8/30/1998,1998Q3,1357697,Villa,regular_sale,1893,1478483,0,3,110,13440.755,Højrup Overskovvej 80,6560,Sommersted,South jutland,Jutland,3.75,1.85,6.27
8/30/1998,1998Q3,1357598,Villa,regular_sale,1932,774000,0,5,120,6450,Lillegade 8A,4070,Kirke Hyllinge,Other islands,Zealand,3.75,1.85,6.27
8/30/1998,1998Q3,1357647,Villa,regular_sale,1961,740740,0,4,167,4435.569,Fasanvej 1,3300,Frederiksværk,North Zealand,Zealand,3.75,1.85,6.27
8/30/1998,1998Q3,1357653,Villa,regular_sale,1962,709212,0,5,131,5413.832,Grønvej 14,5260,Odense S,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/30/1998,1998Q3,1357615,Villa,regular_sale,1979,728000,0,6,169,4307.6924,Markvænget 11,8981,Spentrup,East & mid jutland,Jutland,3.75,1.85,6.27
8/30/1998,1998Q3,1357591,Villa,regular_sale,1974,890000,0,4,112,7946.4287,Priorsløkkevej 75,8700,Horsens,East & mid jutland,Jutland,3.75,1.85,6.27
8/30/1998,1998Q3,1357701,Farm,regular_sale,1950,1141800,0,6,122,9359.017,Engvej 3,6340,Kruså,South jutland,Jutland,3.75,1.85,6.27
8/30/1998,1998Q3,1357720,Villa,regular_sale,1972,1387249,0,4,110,12611.3545,Dådyrvænget 409,2980,Kokkedal,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/29/1998,1998Q3,1357732,Villa,regular_sale,1875,1070000,0,3,104,10288.462,Skomagerstræde 5,3200,Helsinge,North Zealand,Zealand,3.75,1.85,6.27
8/28/1998,1998Q3,1357754,Farm,regular_sale,1932,5764000,0,6,236,24423.729,True Hovedgade 19,9550,Mariager,North jutland,Jutland,3.75,1.85,6.27
8/27/1998,1998Q3,1357809,Villa,regular_sale,1999,735000,0,4,169,4349.1123,Dragstrupvej 17,3250,Gilleleje,North Zealand,Zealand,3.75,1.85,6.27
8/27/1998,1998Q3,1357823,Farm,family_sale,1935,500000,0,4,80,6250,Tonneshøjvej 28,6100,Haderslev,South jutland,Jutland,3.75,1.85,6.27
8/27/1998,1998Q3,1357778,Villa,regular_sale,1928,606000,0,6,151,4013.245,Havvejen 36,6100,Haderslev,South jutland,Jutland,3.75,1.85,6.27
8/27/1998,1998Q3,1357835,Townhouse,regular_sale,1969,1111000,0,6,134,8291.045,Søndertoften 167,2630,Taastrup,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/26/1998,1998Q3,1357885,Summerhouse,regular_sale,1934,1095000,0,4,82,13353.658,Fynshovedvej 786,5390,Martofte,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/26/1998,1998Q3,1357897,Farm,regular_sale,1885,900000,0,8,169,5325.444,Egholmvej 24,4880,Nysted,Other islands,Zealand,3.75,1.85,6.27
8/26/1998,1998Q3,1357899,Summerhouse,regular_sale,1963,368077,0,4,35,10516.485,Anders Jensens Vej 4,3630,Jægerspris,North Zealand,Zealand,3.75,1.85,6.27
8/26/1998,1998Q3,1357875,Villa,regular_sale,1930,790000,0,3,108,7314.815,Stationsvej 1,7080,Børkop,South jutland,Jutland,3.75,1.85,6.27
8/25/1998,1998Q3,1357988,Villa,regular_sale,1931,1039080,0,5,106,9802.642,Enighedsvej 37,5000,Odense C,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/25/1998,1998Q3,1358021,Farm,family_sale,1848,306000,0,4,75,4080,Mejlbyvej 129,9610,Nørager,North jutland,Jutland,3.75,1.85,6.27
8/25/1998,1998Q3,1357968,Villa,family_sale,1905,650000,0,3,233,2789.6995,Krogvej 7,3320,Skævinge,North Zealand,Zealand,3.75,1.85,6.27
8/25/1998,1998Q3,1358012,Summerhouse,regular_sale,1966,558645,0,3,57,9800.789,Siøvej 15,5600,Faaborg,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/25/1998,1998Q3,1357981,Villa,regular_sale,1900,950000,0,7,171,5555.5557,Nørresøgade 20,4930,Maribo,Other islands,Zealand,3.75,1.85,6.27
8/25/1998,1998Q3,1357962,Villa,regular_sale,1933,2200000,0,6,163,13496.933,Vespervej 5,2900,Hellerup,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/24/1998,1998Q3,1358053,Villa,regular_sale,1978,944000,0,4,127,7433.071,Fjordparken 126,8700,Horsens,East & mid jutland,Jutland,3.75,1.85,6.27
8/24/1998,1998Q3,1358063,Villa,regular_sale,1965,1129940,0,4,149,7583.4897,Højderyggen 8,7120,Vejle Ast,South jutland,Jutland,3.75,1.85,6.27
8/24/1998,1998Q3,1358096,Apartment,regular_sale,1976,850000,0,4,112,7589.2856,"Skippergade 10, st. tv",9340,Asaa,North jutland,Jutland,3.75,1.85,6.27
8/24/1998,1998Q3,1358103,Villa,regular_sale,1928,2700000,0,7,219,12328.768,Hvilevej 7,2900,Hellerup,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/24/1998,1998Q3,1358126,Villa,regular_sale,1915,1486350,0,6,162,9175,Clausens AllÃ© 3,5250,Odense SV,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/24/1998,1998Q3,1358111,Apartment,regular_sale,1956,1118000,0,3,109,10256.881,"Rådhusparken 8, st. tv",9000,Aalborg,North jutland,Jutland,3.75,1.85,6.27
8/23/1998,1998Q3,1358163,Villa,regular_sale,1890,687560,0,7,255,2696.3137,Mølmark 1,6310,Broager,South jutland,Jutland,3.75,1.85,6.27
8/23/1998,1998Q3,1358179,Apartment,regular_sale,1929,761800,0,3,110,6925.4546,"Karen Brahes Vej 7, 4. tv",5000,Odense C,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/23/1998,1998Q3,1358166,Summerhouse,regular_sale,1969,667000,0,2,52,12826.923,Tranevej 23,4220,Korsør,Other islands,Zealand,3.75,1.85,6.27
8/23/1998,1998Q3,1358231,Farm,regular_sale,1915,295000,0,7,158,1867.0886,Møllevej 3,4871,Horbelev,Other islands,Zealand,3.75,1.85,6.27
8/23/1998,1998Q3,1358149,Apartment,regular_sale,1884,924420,0,3,85,10875.529,"Rørholmsgade 22, 5. tv",1352,København K,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/23/1998,1998Q3,1358146,Villa,regular_sale,1974,783882,0,5,134,5849.8657,Kildeåsen 1,4571,Grevinge,Other islands,Zealand,3.75,1.85,6.27
8/23/1998,1998Q3,1358186,Villa,regular_sale,1911,750000,0,5,131,5725.191,Tjærbyvej 44,8930,Randers NA,East & mid jutland,Jutland,3.75,1.85,6.27
8/22/1998,1998Q3,1358235,Villa,regular_sale,1900,451000,0,6,196,2301.0205,Brundby Hovedgade 8,8305,Samsø,East & mid jutland,Jutland,3.75,1.85,6.27
8/22/1998,1998Q3,1358266,Villa,regular_sale,1973,1471000,0,5,158,9310.127,Liljevej 5,3600,Frederikssund,North Zealand,Zealand,3.75,1.85,6.27
8/21/1998,1998Q3,1358271,Villa,regular_sale,1971,871000,0,5,151,5768.212,Otto Banners Vej 72,9300,Sæby,North jutland,Jutland,3.75,1.85,6.27
8/20/1998,1998Q3,1358354,Townhouse,regular_sale,2003,2775000,0,2,82,33841.465,Bellingelunden 16,5250,Odense SV,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/20/1998,1998Q3,1358333,Apartment,regular_sale,1875,2350000,0,3,70,33571.43,"Griffenfeldsgade 26, 2. tv",2200,København N,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/20/1998,1998Q3,1358384,Villa,family_sale,1960,594884,0,3,102,5832.1963,Brevikvej 13,5600,Faaborg,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/20/1998,1998Q3,1358327,Apartment,regular_sale,1875,2350000,0,3,70,33571.43,"Griffenfeldsgade 26, 3. tv",2200,København N,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/20/1998,1998Q3,1358374,Townhouse,regular_sale,2003,2775000,0,2,70,39642.855,Bellingelunden 32,5250,Odense SV,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/20/1998,1998Q3,1358297,Villa,regular_sale,1999,550000,0,5,189,2910.053,Degnevænget 15,6000,Kolding,South jutland,Jutland,3.75,1.85,6.27
8/20/1998,1998Q3,1358323,Apartment,regular_sale,1875,2350000,0,3,70,33571.43,"Griffenfeldsgade 26, 3. th",2200,København N,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/20/1998,1998Q3,1358321,Apartment,regular_sale,1975,478100,0,2,64,7470.3125,"Teglgårdsvej 639, 1. tv",3050,Humlebæk,North Zealand,Zealand,3.75,1.85,6.27
8/20/1998,1998Q3,1358325,Apartment,regular_sale,1875,2350000,0,3,70,33571.43,"Griffenfeldsgade 26, 4. tv",2200,København N,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/20/1998,1998Q3,1358388,Townhouse,regular_sale,2003,2775000,0,2,70,39642.855,Bellingelunden 41,5250,Odense SV,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/20/1998,1998Q3,1358403,Townhouse,regular_sale,2003,2775000,0,2,82,33841.465,Bellingelunden 28,5250,Odense SV,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/20/1998,1998Q3,1358314,Villa,regular_sale,1973,920000,0,6,153,6013.072,Rådmandsvej 25,8500,Grenaa,East & mid jutland,Jutland,3.75,1.85,6.27
8/20/1998,1998Q3,1358426,Villa,regular_sale,1968,520000,0,4,119,4369.748,Havebyen 32,4900,Nakskov,Other islands,Zealand,3.75,1.85,6.27
8/19/1998,1998Q3,1358526,Apartment,regular_sale,1900,1375000,0,3,58,23706.896,"Aarøsundvej 7, 1. th",6100,Haderslev,South jutland,Jutland,3.75,1.85,6.27
8/19/1998,1998Q3,1358544,Townhouse,regular_sale,1906,997000,0,5,144,6923.6113,Agtrupvej 57,6000,Kolding,South jutland,Jutland,3.75,1.85,6.27
8/19/1998,1998Q3,1358543,Summerhouse,regular_sale,1962,416197,0,5,80,5202.4624,Klithøj 25,8420,Knebel,East & mid jutland,Jutland,3.75,1.85,6.27
8/19/1998,1998Q3,1358454,Villa,regular_sale,1920,1240000,0,6,170,7294.1177,Låsbyvej 13,8660,Skanderborg,East & mid jutland,Jutland,3.75,1.85,6.27
8/19/1998,1998Q3,1358473,Villa,regular_sale,1967,718420,0,4,95,7562.316,Arresøgårds Alle 16,3200,Helsinge,North Zealand,Zealand,3.75,1.85,6.27
8/19/1998,1998Q3,1358462,Farm,regular_sale,1971,1064000,0,6,143,7440.5596,Neder Jerstal Byvej 3,6500,Vojens,South jutland,Jutland,3.75,1.85,6.27
8/19/1998,1998Q3,1358437,Villa,regular_sale,1922,701000,0,7,281,2494.6619,Stationsvej 9,7080,Børkop,South jutland,Jutland,3.75,1.85,6.27
8/19/1998,1998Q3,1358523,Villa,regular_sale,1986,1298000,0,6,177,7333.3335,Storkebanken 82,4681,Herfølge,Other islands,Zealand,3.75,1.85,6.27
8/19/1998,1998Q3,1358494,Villa,regular_sale,1976,1133000,0,4,110,10300,Doorn Alle 49,2791,Dragør,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/19/1998,1998Q3,1358465,Villa,regular_sale,1977,800000,0,4,127,6299.2124,Idomlundvej 32,7500,Holstebro,South jutland,Jutland,3.75,1.85,6.27
8/18/1998,1998Q3,1358546,Villa,other_sale,1966,605174,0,5,127,4765.1494,Kløverholmen 1,2630,Taastrup,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/18/1998,1998Q3,1358582,Villa,regular_sale,1968,1350000,0,7,206,6553.398,Frederikshøjvej 11,9230,Svenstrup J,North jutland,Jutland,3.75,1.85,6.27
8/18/1998,1998Q3,1358581,Villa,regular_sale,1948,290000,0,8,214,1355.1401,Algade 52,6971,Spjald,South jutland,Jutland,3.75,1.85,6.27
8/18/1998,1998Q3,1358560,Apartment,regular_sale,1946,748000,0,3,64,11687.5,"Engelsborgvej 26, 2. tv",2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/18/1998,1998Q3,1358556,Villa,regular_sale,1914,300000,0,7,195,1538.4615,Lodskovvej 10,5863,Ferritslev Fyn,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/18/1998,1998Q3,1358604,Apartment,regular_sale,1927,1739000,0,3,71,24492.957,"Damhusvej 25, st. th",5000,Odense C,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/17/1998,1998Q3,1358629,Apartment,regular_sale,1905,1190000,0,4,100,11900,"Rosenørns Alle 36, 2. tv",1970,Frederiksberg C,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/17/1998,1998Q3,1358641,Farm,regular_sale,1909,1230000,0,4,157,7834.395,Tykhøjetvej 34,7323,Give,South jutland,Jutland,3.75,1.85,6.27
8/17/1998,1998Q3,1358650,Villa,regular_sale,1956,1139680,0,5,109,10455.78,Amager Landevej 250,2770,Kastrup,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/17/1998,1998Q3,1358681,Villa,regular_sale,1969,1496736,0,8,271,5523.011,Sovkrogsvej 12,9990,Skagen,North jutland,Jutland,3.75,1.85,6.27
8/17/1998,1998Q3,1358639,Villa,regular_sale,1934,885000,0,4,151,5860.9272,Asterbro 49,4200,Slagelse,Other islands,Zealand,3.75,1.85,6.27
8/17/1998,1998Q3,1358643,Villa,regular_sale,1953,467000,0,4,100,4670,Haderslevvej 458,6200,Aabenraa,South jutland,Jutland,3.75,1.85,6.27
8/17/1998,1998Q3,1358644,Villa,regular_sale,1999,298500,0,6,156,1913.4615,Brobækvænget 44,5260,Odense S,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/17/1998,1998Q3,1358658,Apartment,regular_sale,1890,1106000,0,6,178,6213.483,"Jernbanegade 37B, 3",6000,Kolding,South jutland,Jutland,3.75,1.85,6.27
8/17/1998,1998Q3,1358648,Villa,regular_sale,1861,1471000,0,8,292,5037.6714,Gammel Skolevej 26,5462,Morud,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/17/1998,1998Q3,1358678,Villa,regular_sale,1935,772677,0,4,125,6181.416,Gundesbølhedevej 3,6880,Tarm,South jutland,Jutland,3.75,1.85,6.27
8/16/1998,1998Q3,1358699,Villa,regular_sale,1885,728000,0,8,407,1788.6978,Fræervej 10A,9520,Skørping,North jutland,Jutland,3.75,1.85,6.27
8/16/1998,1998Q3,1358801,Townhouse,regular_sale,1983,439000,0,3,87,5045.977,Svinget 2B,8620,Kjellerup,East & mid jutland,Jutland,3.75,1.85,6.27
8/16/1998,1998Q3,1358719,Townhouse,regular_sale,1971,970180,0,5,112,8662.321,Litorinaparken 17,2680,Solrød Strand,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/16/1998,1998Q3,1358730,Villa,regular_sale,1999,270000,0,6,164,1646.3414,Vestskoven 22,9700,Brønderslev,North jutland,Jutland,3.75,1.85,6.27
8/16/1998,1998Q3,1358760,Townhouse,regular_sale,1920,260000,0,4,110,2363.6365,Kongensgade 25,5960,Marstal,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/16/1998,1998Q3,1358728,Apartment,regular_sale,1900,3800000,0,2,87,43678.16,"Torvet 15, 2",4600,Køge,Other islands,Zealand,3.75,1.85,6.27
8/16/1998,1998Q3,1358758,Villa,regular_sale,1960,757445,0,3,130,5826.5,J P Nielsens Vej 5,7160,Tørring,South jutland,Jutland,3.75,1.85,6.27
8/16/1998,1998Q3,1358701,Farm,regular_sale,1938,700000,0,4,127,5511.811,Kystvejen 67,6100,Haderslev,South jutland,Jutland,3.75,1.85,6.27
8/16/1998,1998Q3,1358712,Farm,regular_sale,1929,465000,0,3,158,2943.038,Fårebrovejen 17,3730,Nexø,Bornholm,Bornholm,3.75,1.85,6.27
8/15/1998,1998Q3,1358826,Farm,regular_sale,1887,555000,0,3,80,6937.5,Parnasvej 46B,4180,Sorø,Other islands,Zealand,3.75,1.85,6.27
8/14/1998,1998Q3,1358849,Apartment,family_sale,1880,380000,0,4,108,3518.5186,"Faksegade 17, 2. tv",2100,København A,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/14/1998,1998Q3,1358845,Villa,regular_sale,1947,385000,0,2,131,2938.9314,Vagtbovej 1,4780,Stege,Other islands,Zealand,3.75,1.85,6.27
8/14/1998,1998Q3,1358871,Villa,family_sale,1993,1500000,0,6,249,6024.096,Korbærvej 10,8410,Rønde,East & mid jutland,Jutland,3.75,1.85,6.27
8/14/1998,1998Q3,1358860,Villa,family_sale,1938,287000,0,3,81,3543.21,Bedegadevej 19,3782,Klemensker,Bornholm,Bornholm,3.75,1.85,6.27
8/13/1998,1998Q3,1358954,Villa,regular_sale,1955,885000,0,4,86,10290.697,Svendborgvej 26,8940,Randers SV,East & mid jutland,Jutland,3.75,1.85,6.27
8/13/1998,1998Q3,1358931,Villa,regular_sale,1938,555000,0,6,89,6235.955,Engboulevarden 24,8960,Randers SA,East & mid jutland,Jutland,3.75,1.85,6.27
8/13/1998,1998Q3,1358896,Villa,regular_sale,1997,1344000,0,5,154,8727.272,Nybovej 43,7182,Bredsten,South jutland,Jutland,3.75,1.85,6.27
8/13/1998,1998Q3,1358955,Villa,regular_sale,1974,1350000,0,4,156,8653.846,Uglekær 50,6200,Aabenraa,South jutland,Jutland,3.75,1.85,6.27
8/13/1998,1998Q3,1358900,Farm,regular_sale,1965,1047060,0,3,135,7756,Møsten 6,4420,Regstrup,Other islands,Zealand,3.75,1.85,6.27
8/13/1998,1998Q3,1358934,Apartment,regular_sale,1903,1050000,0,2,64,16406.25,"Søndergade 14, 3",8370,Hadsten,East & mid jutland,Jutland,3.75,1.85,6.27
8/12/1998,1998Q3,1359001,Villa,regular_sale,1978,835000,0,6,156,5352.564,Hasselvænget 17,8990,Fårup,East & mid jutland,Jutland,3.75,1.85,6.27
8/12/1998,1998Q3,1358983,Apartment,regular_sale,1938,500000,0,2,58,8620.689,"Vestre Fjordvej 48, 3. th",9000,Aalborg,North jutland,Jutland,3.75,1.85,6.27
8/12/1998,1998Q3,1358973,Villa,regular_sale,1968,1378000,0,5,168,8202.381,Byvejen 23,2990,Nivå,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/11/1998,1998Q3,1359140,Villa,regular_sale,1972,1240000,0,6,186,6666.6665,Fåborgvej 2,6000,Kolding,South jutland,Jutland,3.75,1.85,6.27
8/11/1998,1998Q3,1359138,Apartment,regular_sale,1970,500000,0,3,80,6250,"Beatesmindevej 119, 2",9210,Aalborg SA,North jutland,Jutland,3.75,1.85,6.27
8/11/1998,1998Q3,1359068,Villa,regular_sale,1969,1355000,0,5,136,9963.235,Midtervej 33,2630,Taastrup,"Capital, Copenhagen",Zealand,3.75,1.85,6.27
8/11/1998,1998Q3,1359095,Villa,regular_sale,1929,275000,0,5,160,1718.75,Hannerupvænget 6,5230,Odense M,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/11/1998,1998Q3,1359098,Villa,regular_sale,1914,830000,0,5,190,4368.421,Bredmagevej 10,8740,Brædstrup,East & mid jutland,Jutland,3.75,1.85,6.27
8/11/1998,1998Q3,1359078,Apartment,family_sale,1969,1300000,0,2,48,27083.334,"Vestergade 19, 2. tv",7400,Herning,South jutland,Jutland,3.75,1.85,6.27
8/11/1998,1998Q3,1359053,Apartment,regular_sale,1901,3000000,0,3,84,35714.285,"Hunderupvej 30, st. tv",5000,Odense C,Fyn & islands,Fyn & islands,3.75,1.85,6.27
8/11/1998,1998Q3,1359074,Farm,family_sale,1915,1353000,0,6,236,5733.051,Asterengvej 5,7700,Thisted,South jutland,Jutland,3.75,1.85,6.27
8/11/1998,1998Q3,1359081,Villa,regular_sale,2000,360000,0,5,157,2292.9937,Kløverengen 25,4130,Viby Sjælland,Other islands,Zealand,3.75,1.85,6.27
8/11/1998,1998Q3,1359143,Summerhouse,regular_sale,1972,927862,0,4,129,7192.7285,Hummervej 11,8400,Ebeltoft,East & mid jutland,Jutland,3.75,1.85,6.27
